sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
14,29,900,5,3.4,2.1,1,3,3,11,15,1600,13.32623525,158.5,0,4.369372481
6,20,500,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,154,0,4.365419196
6,20,550,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,154,0,4.365419196
10,26,850,5,3.4,2.1,1,3,3,11,15,1600,11.01041898,156,0,4.3647961
18,20,650,5,3.4,2.1,1,3,3,11,15,1600,24.56520132,175.5,0,4.360873271
14,29,850,5,3.4,2.1,1,3,3,11,15,1600,15.78500858,160.5,0,4.360859661
18,23,900,5,3.4,2.1,1,3,3,11,15,1600,16.88720844,165.5,0,4.357185664
16,17,650,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,172.5,0,4.352568746
10,20,550,5,3.4,2.1,1,3,3,11,15,1600,20.09463413,163,0,4.350970481
6,14,650,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,155,0,4.348743731
18,26,600,5,3.4,2.1,1,3,3,11,15,1600,25.74348678,171.5,0,4.345601117
14,26,750,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,166.5,0,4.342408315
8,26,800,5,3.4,2.1,1,3,3,11,15,1600,14.99197485,151,0,4.336641176
18,23,800,5,3.4,2.1,1,3,3,11,15,1600,22.53744295,170.5,0,4.33663808
8,29,550,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,156,0,4.33605072
8,29,950,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,147,0,4.335508769
10,29,800,5,3.4,2.1,1,3,3,11,15,1600,11.01041898,153,0,4.326378063
10,29,500,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,160,0,4.325125391
14,26,500,5,3.4,2.1,1,3,3,11,15,1600,22.56196144,171.5,0,4.318927156
18,23,850,5,3.4,2.1,1,3,3,11,15,1600,22.53744295,169.5,0,4.311275717
10,17,500,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,170,0,4.310300635
16,17,700,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,172.5,0,4.308706893
18,20,900,5,3.4,2.1,1,3,3,11,15,1600,16.88720844,167.5,0,4.30566609
8,17,500,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,166,0,4.30222341
6,11,500,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,165,0,4.301058167
12,29,650,5,3.4,2.1,1,3,3,11,15,1600,19.97798884,159,0,4.3003433
16,20,900,5,3.4,2.1,1,3,3,11,15,1600,14.60460152,165.5,0,4.296663444
6,11,650,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,162,0,4.294434284
10,26,750,5,3.4,2.1,1,3,3,11,15,1600,17.21725299,159,0,4.293652649
6,8,700,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,161,0,4.290163079
10,11,600,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,173,0,4.288307326
10,26,900,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,153,0,4.285585191
10,26,950,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,153,0,4.285585191
14,29,950,5,3.4,2.1,1,3,3,11,15,1600,13.32623525,157.5,0,4.283211218
12,29,800,5,3.4,2.1,1,3,3,11,15,1600,14.33422588,153,0,4.281616096
8,23,550,5,3.4,2.1,1,3,3,11,15,1600,22.0882392,160,0,4.278526422
6,8,650,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,161,0,4.277930284
16,20,650,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,171.5,0,4.27752404
18,23,750,5,3.4,2.1,1,3,3,11,15,1600,24.56520132,172.5,0,4.275228555
6,14,950,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,152,0,4.274668342
10,29,550,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,159,0,4.273863533
16,23,950,5,3.4,2.1,1,3,3,11,15,1600,14.60460152,163.5,0,4.272680187
14,20,500,5,3.4,2.1,1,3,3,11,15,1600,22.56196144,174.5,0,4.2701434
6,23,500,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,152,0,4.268077058
6,23,550,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,152,0,4.268077058
12,14,500,5,3.4,2.1,1,3,3,11,15,1600,23.4054128,177,0,4.267224406
10,14,550,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,170,0,4.261489942
6,17,600,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,153,0,4.259201348
18,20,950,5,3.4,2.1,1,3,3,11,15,1600,15.5785519,167.5,0,4.258833551
12,29,600,5,3.4,2.1,1,3,3,11,15,1600,21.22792619,158,0,4.258784379
6,14,700,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,156,0,4.25364342
6,14,750,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,156,0,4.25364342
12,29,700,5,3.4,2.1,1,3,3,11,15,1600,19.97798884,158,0,4.251819048
8,14,550,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,168,0,4.25128151
16,20,950,5,3.4,2.1,1,3,3,11,15,1600,14.60460152,165.5,0,4.24971372
16,17,850,5,3.4,2.1,1,3,3,11,15,1600,18.81402985,169.5,0,4.248959064
16,17,800,5,3.4,2.1,1,3,3,11,15,1600,20.93925702,172.5,0,4.24740254
16,23,900,5,3.4,2.1,1,3,3,11,15,1600,14.60460152,162.5,0,4.246680304
12,20,550,5,3.4,2.1,1,3,3,11,15,1600,21.22792619,166,0,4.239466584
12,23,550,5,3.4,2.1,1,3,3,11,15,1600,21.22792619,166,0,4.239466584
6,14,850,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,153,0,4.236872797
16,20,700,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,171.5,0,4.233727227
6,8,750,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,160,0,4.232827859
12,29,500,5,3.4,2.1,1,3,3,11,15,1600,21.22792619,162,0,4.227448123
16,23,800,5,3.4,2.1,1,3,3,11,15,1600,19.21855445,167.5,0,4.226146022
6,8,500,5,3.4,2.1,1,3,3,11,15,1600,16.8957191,163,0,4.224383884
10,20,600,5,3.4,2.1,1,3,3,11,15,1600,20.09463413,162,0,4.222422152
6,14,800,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,155,0,4.220502375
6,26,950,5,3.4,2.1,1,3,3,11,15,1600,13.57710138,140,0,4.217751942
10,29,750,5,3.4,2.1,1,3,3,11,15,1600,14.99197485,155,0,4.214745899
18,20,850,5,3.4,2.1,1,3,3,11,15,1600,22.53744295,171.5,0,4.212534329
8,11,500,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,174,0,4.210317322
14,26,650,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,166.5,0,4.209962624
10,29,900,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,152,0,4.209727786
6,20,600,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,152,0,4.2094967
6,11,700,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,160,0,4.207415687
6,11,750,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,160,0,4.207415687
