sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
9,10,300,8,4,2,12,3,3,16,7,350,7.306041384,87,0,2.621552003
9,10,300,8,4,2,12,3,3,16,7,350,7.306041384,87,0,2.621041757
9,10,300,8,4,2,12,3,3,16,7,350,7.306041384,87,0,2.620749734
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.569891232
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.569891232
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.569006432
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.568420055
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.568420055
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.567700631
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.567700631
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.567700631
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.567700631
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.567700631
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.565291166
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564739446
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564739446
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564739446
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564739446
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564667821
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564557162
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.564557162
9,10,300,8,4,2,12,3,3,16,7,350,7.929893673,86,0,2.564081353
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.563967574
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.563967574
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.56346173
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.56346173
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.56346173
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.56346173
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.56346173
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.56346173
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.56346173
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.563423321
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.562680864
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.562680864
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.562680864
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.56265027
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.562199868
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.562199868
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.561951067
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.561951067
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.561915659
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.561915659
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.561435348
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.561434015
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.561434015
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.561434015
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.561434015
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.561428043
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.561231716
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.560773183
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.560773183
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.560773183
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.560710443
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.560589957
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.560490713
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.560490713
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.560065768
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.560065768
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559985675
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559985675
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559985675
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559985675
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559985675
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559985675
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559985675
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559953827
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559953827
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55995201
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559878951
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559878951
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559507089
